model,run,persona_type,persona_id,subgroup,accuracy,f1_weighted,f1_macro,mean_error,mean_absolute_error,hate_over_flagging_rate,offensive_over_flagging_rate,offensive_to_hate_rate,n_samples
mistral_medium,r2,persona,male,religion,0.6237623762376238,0.6253431794792381,0.477571413055284,0.3465346534653465,0.48514851485148514,0.3142857142857143,0.4,0.6666666666666666,101
mistral_medium,r2,persona,female,religion,0.6237623762376238,0.6045590605572185,0.4423772609819121,0.4158415841584158,0.49504950495049505,0.34285714285714286,0.42857142857142855,0.7777777777777778,101
mistral_medium,r2,persona,not_lonely,religion,0.6633663366336634,0.6641783945038293,0.5304278197208877,0.32673267326732675,0.44554455445544555,0.3142857142857143,0.34285714285714286,0.5555555555555556,101
mistral_medium,r2,persona,somewhat_lonely,religion,0.594059405940594,0.5854891940806983,0.43548387096774194,0.37623762376237624,0.5148514851485149,0.3142857142857143,0.4857142857142857,0.6666666666666666,101
mistral_medium,r2,persona,left-wing,religion,0.6435643564356436,0.5804798763785837,0.43154833117984553,0.5346534653465347,0.5346534653465347,0.5142857142857142,0.3142857142857143,0.7777777777777778,101
mistral_medium,r2,persona,right-wing,religion,0.5643564356435643,0.5988448844884489,0.43538011695906437,0.21782178217821782,0.5148514851485149,0.17142857142857143,0.5428571428571428,0.6666666666666666,101
mistral_medium,r2,persona,centrist,religion,0.5742574257425742,0.6254320759178722,0.4827275874004846,0.1782178217821782,0.45544554455445546,0.08571428571428572,0.6285714285714286,0.4444444444444444,101
mistral_medium,r2,persona,white,religion,0.6435643564356436,0.6592894583576006,0.5032679738562092,0.27722772277227725,0.43564356435643564,0.22857142857142856,0.42857142857142855,0.5555555555555556,101
mistral_medium,r2,persona,black,religion,0.6534653465346535,0.6164510896996517,0.46506390570618,0.44554455445544555,0.46534653465346537,0.34285714285714286,0.45714285714285713,0.6666666666666666,101
mistral_medium,r2,persona,asian,religion,0.6435643564356436,0.6108657019548108,0.4598290598290598,0.43564356435643564,0.4752475247524752,0.34285714285714286,0.45714285714285713,0.6666666666666666,101
mistral_medium,r2,persona,christian,religion,0.6138613861386139,0.5817726625292198,0.417494805221005,0.44554455445544555,0.504950495049505,0.34285714285714286,0.4857142857142857,0.7777777777777778,101
mistral_medium,r2,persona,muslim,religion,0.6138613861386139,0.554016610452254,0.3736670736670737,0.5148514851485149,0.5148514851485149,0.37142857142857144,0.5142857142857142,0.8888888888888888,101
mistral_medium,r2,persona,jewish,religion,0.6435643564356436,0.5858867264686234,0.4304887939390343,0.5148514851485149,0.5148514851485149,0.45714285714285713,0.37142857142857144,0.7777777777777778,101
mistral_medium,r2,persona,atheist,religion,0.6534653465346535,0.6493737572515016,0.5012192316540143,0.3564356435643564,0.45544554455445546,0.3142857142857143,0.37142857142857144,0.6666666666666666,101
mistral_medium,r2,persona,hindu,religion,0.6237623762376238,0.5702951644254266,0.41586334572975797,0.4752475247524752,0.49504950495049505,0.34285714285714286,0.5428571428571428,0.6666666666666666,101
mistral_medium,r2,baseline,baseline,other,0.49411764705882355,0.4923105292273649,0.48693834900731453,0.5647058823529412,0.7058823529411765,0.3541666666666667,0.2916666666666667,0.3333333333333333,85
mistral_medium,r2,persona,15,other,0.5176470588235295,0.4871440986066313,0.5210313727660045,0.6,0.6235294117647059,0.25,0.4791666666666667,0.2777777777777778,85
mistral_medium,r2,persona,35,other,0.5176470588235295,0.5134742904154669,0.522890442890443,0.5058823529411764,0.6,0.20833333333333334,0.4583333333333333,0.2777777777777778,85
mistral_medium,r2,persona,65,other,0.4588235294117647,0.43434869029579043,0.47123898739823805,0.5411764705882353,0.6588235294117647,0.20833333333333334,0.5625,0.2222222222222222,85
mistral_medium,r2,persona,no_formal_education,other,0.5058823529411764,0.5068597285067873,0.5082051282051282,0.47058823529411764,0.611764705882353,0.20833333333333334,0.4375,0.2777777777777778,85
mistral_medium,r2,persona,high_school_education,other,0.5176470588235295,0.513572701807996,0.5266955266955267,0.47058823529411764,0.5882352941176471,0.1875,0.4791666666666667,0.2222222222222222,85
mistral_medium,r2,persona,higher_education,other,0.4823529411764706,0.46081134551722785,0.48395308395308395,0.5882352941176471,0.6588235294117647,0.25,0.4791666666666667,0.3333333333333333,85
mistral_medium,r2,persona,male,other,0.5058823529411764,0.5124387894249475,0.5128725672549108,0.4470588235294118,0.5882352941176471,0.16666666666666666,0.4791666666666667,0.2777777777777778,85
mistral_medium,r2,persona,female,other,0.4823529411764706,0.44805420877387697,0.48898819375482727,0.6,0.6470588235294118,0.22916666666666666,0.5416666666666666,0.2777777777777778,85
mistral_medium,r2,persona,not_lonely,other,0.5294117647058824,0.5342560553633218,0.5344952795933188,0.4470588235294118,0.5647058823529412,0.16666666666666666,0.4583333333333333,0.2777777777777778,85
mistral_medium,r2,persona,somewhat_lonely,other,0.5058823529411764,0.5068790188140033,0.5127867746288799,0.4823529411764706,0.6,0.1875,0.4791666666666667,0.2777777777777778,85
mistral_medium,r2,persona,left-wing,other,0.4588235294117647,0.43185520361990953,0.4467236467236468,0.7411764705882353,0.7411764705882353,0.3541666666666667,0.3958333333333333,0.5555555555555556,85
mistral_medium,r2,persona,right-wing,other,0.47058823529411764,0.48830267823801754,0.4829085326078309,0.3058823529411765,0.611764705882353,0.10416666666666667,0.5208333333333334,0.2222222222222222,85
mistral_medium,r2,persona,centrist,other,0.5058823529411764,0.5075032079421895,0.5415470723306544,0.38823529411764707,0.5294117647058824,0.0625,0.6458333333333334,0.1111111111111111,85
mistral_medium,r2,persona,white,other,0.5529411764705883,0.5648512139870687,0.5632087096220736,0.35294117647058826,0.5176470588235295,0.125,0.4583333333333333,0.16666666666666666,85
mistral_medium,r2,persona,black,other,0.4588235294117647,0.43112596724430574,0.4656812926222144,0.5882352941176471,0.6588235294117647,0.20833333333333334,0.5625,0.3333333333333333,85
mistral_medium,r2,persona,asian,other,0.47058823529411764,0.44897720874950475,0.4788491078813659,0.5647058823529412,0.6352941176470588,0.1875,0.5625,0.3333333333333333,85
mistral_medium,r2,persona,christian,other,0.4588235294117647,0.4101274992755723,0.4605911330049261,0.6588235294117647,0.6823529411764706,0.25,0.5625,0.3333333333333333,85
mistral_medium,r2,persona,muslim,other,0.43529411764705883,0.3844980097302079,0.4367167919799499,0.6705882352941176,0.6941176470588235,0.22916666666666666,0.6041666666666666,0.3888888888888889,85
mistral_medium,r2,persona,jewish,other,0.4588235294117647,0.4168417823452718,0.45588874402433727,0.6823529411764706,0.7058823529411765,0.2916666666666667,0.5,0.3888888888888889,85
mistral_medium,r2,persona,atheist,other,0.5764705882352941,0.5811293982381686,0.5735096292037942,0.43529411764705883,0.5294117647058824,0.1875,0.375,0.2777777777777778,85
mistral_medium,r2,persona,hindu,other,0.4588235294117647,0.414710563270401,0.4675508399646331,0.611764705882353,0.6588235294117647,0.20833333333333334,0.6041666666666666,0.2777777777777778,85
mistral_medium,r2,baseline,baseline,none,0.3231292517006803,0.4320148256669041,0.22885575236850028,0.9115646258503401,0.9591836734693877,0.31086142322097376,0.38202247191011235,0.3888888888888889,294
mistral_medium,r2,persona,15,none,0.2789115646258503,0.36597952334845896,0.2255891148106717,0.8639455782312925,0.8979591836734694,0.1947565543071161,0.5617977528089888,0.2777777777777778,294
mistral_medium,r2,persona,35,none,0.3003412969283277,0.39650977927311715,0.22885717454800902,0.8464163822525598,0.8873720136518771,0.20676691729323307,0.5225563909774437,0.2777777777777778,293
mistral_medium,r2,persona,65,none,0.24573378839590443,0.317576054734618,0.21354070879961198,0.8771331058020477,0.9112627986348123,0.17293233082706766,0.6240601503759399,0.2222222222222222,293
mistral_medium,r2,persona,no_formal_education,none,0.3741496598639456,0.4812502496106075,0.27684822787562513,0.7278911564625851,0.7755102040816326,0.1647940074906367,0.48314606741573035,0.2222222222222222,294
mistral_medium,r2,persona,high_school_education,none,0.32653061224489793,0.4227832948852769,0.2645277224527945,0.7653061224489796,0.7993197278911565,0.13857677902621723,0.5692883895131086,0.2222222222222222,294
mistral_medium,r2,persona,higher_education,none,0.30272108843537415,0.4021403156005762,0.2322471446263933,0.8401360544217688,0.8809523809523809,0.20224719101123595,0.5205992509363296,0.3333333333333333,294
mistral_medium,r2,persona,male,none,0.3401360544217687,0.44451249644480806,0.268163310981226,0.7380952380952381,0.7789115646258503,0.13108614232209737,0.5543071161048689,0.2777777777777778,294
mistral_medium,r2,persona,female,none,0.2619047619047619,0.3482644146994994,0.21218497814242498,0.8979591836734694,0.9251700680272109,0.20599250936329588,0.5655430711610487,0.3888888888888889,294
mistral_medium,r2,persona,not_lonely,none,0.4013605442176871,0.512386316533782,0.29802203637329083,0.673469387755102,0.7142857142857143,0.12734082397003746,0.49063670411985016,0.2777777777777778,294
mistral_medium,r2,persona,somewhat_lonely,none,0.3299319727891156,0.43034927573983267,0.26539991921205325,0.7551020408163265,0.7891156462585034,0.13108614232209737,0.5692883895131086,0.2777777777777778,294
mistral_medium,r2,persona,left-wing,none,0.23129251700680273,0.3151500882018684,0.18227242057510373,1.0442176870748299,1.064625850340136,0.3258426966292135,0.47191011235955055,0.5555555555555556,294
mistral_medium,r2,persona,right-wing,none,0.32653061224489793,0.425945724977202,0.2569765451121383,0.7585034013605442,0.8129251700680272,0.15355805243445692,0.5468164794007491,0.16666666666666666,294
mistral_medium,r2,persona,centrist,none,0.3299319727891156,0.4324287956941018,0.30195360195360194,0.6666666666666666,0.7142857142857143,0.04868913857677903,0.651685393258427,0.16666666666666666,294
mistral_medium,r2,persona,white,none,0.3945578231292517,0.49959313542756956,0.3033048825395865,0.6768707482993197,0.717687074829932,0.12359550561797752,0.5093632958801498,0.16666666666666666,294
mistral_medium,r2,persona,black,none,0.30272108843537415,0.39856667026240683,0.2319184481122427,0.8639455782312925,0.9047619047619048,0.22846441947565543,0.49812734082397003,0.2777777777777778,294
mistral_medium,r2,persona,asian,none,0.32653061224489793,0.4231461400010428,0.2511133673727462,0.8367346938775511,0.8639455782312925,0.20973782771535582,0.49812734082397003,0.2777777777777778,294
mistral_medium,r2,persona,christian,none,0.2108843537414966,0.2762030989511568,0.18235166991528728,0.9523809523809523,0.9863945578231292,0.21722846441947566,0.6104868913857678,0.3333333333333333,294
mistral_medium,r2,persona,muslim,none,0.23129251700680273,0.3019909226365456,0.19199585918907822,0.9761904761904762,1.0034013605442176,0.25842696629213485,0.550561797752809,0.3333333333333333,294
mistral_medium,r2,persona,jewish,none,0.30272108843537415,0.40110976513815494,0.22774293440646157,0.9693877551020408,0.9965986394557823,0.3295880149812734,0.3970037453183521,0.3888888888888889,294
mistral_medium,r2,persona,atheist,none,0.40476190476190477,0.5158202973203474,0.29745023272768734,0.6768707482993197,0.717687074829932,0.1348314606741573,0.4794007490636704,0.2777777777777778,294
mistral_medium,r2,persona,hindu,none,0.23469387755102042,0.3027508674764129,0.19891111442835582,0.9421768707482994,0.9693877551020408,0.2247191011235955,0.5842696629213483,0.2777777777777778,294
mistral_medium,r2,baseline,baseline,all,0.478,0.47278149609661935,0.45844081153874633,0.638,0.714,0.31893687707641194,0.3787375415282392,0.4266666666666667,500
mistral_medium,r2,persona,15,all,0.446,0.43918448998623144,0.44423050409857795,0.6,0.672,0.19601328903654486,0.5647840531561462,0.4,500
mistral_medium,r2,persona,35,all,0.4649298597194389,0.46451947260270365,0.460101747893392,0.5791583166332666,0.6593186372745491,0.20666666666666667,0.52,0.38666666666666666,499
mistral_medium,r2,persona,65,all,0.4084507042253521,0.40215686643536763,0.41572828003562057,0.5955734406438632,0.6961770623742455,0.17333333333333334,0.6233333333333333,0.4,497
mistral_medium,r2,persona,no_formal_education,all,0.498,0.5181148262306798,0.49430075344709484,0.47,0.606,0.17275747508305647,0.4750830564784053,0.29333333333333333,500
mistral_medium,r2,persona,high_school_education,all,0.478,0.48819303285546944,0.4857307103499997,0.508,0.608,0.14285714285714285,0.5681063122923588,0.29333333333333333,500
mistral_medium,r2,persona,higher_education,all,0.466,0.46683807254657556,0.45714659371011157,0.588,0.656,0.2026578073089701,0.5182724252491694,0.44,500
mistral_medium,r2,persona,male,all,0.478,0.49618728225179837,0.4800795381440543,0.496,0.604,0.1362126245847176,0.5514950166112956,0.36,500
mistral_medium,r2,persona,female,all,0.436,0.42564950677972563,0.43131292823613254,0.632,0.688,0.2059800664451827,0.5681063122923588,0.4666666666666667,500
mistral_medium,r2,persona,not_lonely,all,0.532,0.5556438413610388,0.5273645361212401,0.438,0.55,0.1362126245847176,0.4750830564784053,0.29333333333333333,500
mistral_medium,r2,persona,somewhat_lonely,all,0.472,0.4871254643377931,0.47886220831426307,0.5,0.612,0.13953488372093023,0.5647840531561462,0.32,500
mistral_medium,r2,persona,left-wing,all,0.416,0.3843307669202272,0.3917287161288096,0.766,0.786,0.33554817275747506,0.4684385382059801,0.6,500
mistral_medium,r2,persona,right-wing,all,0.462,0.47958139944455735,0.4679817890344206,0.464,0.64,0.15614617940199335,0.5382059800664452,0.26666666666666666,500
mistral_medium,r2,persona,centrist,all,0.46,0.4952435725986951,0.4875654622163296,0.406,0.57,0.04983388704318937,0.6511627906976745,0.24,500
mistral_medium,r2,persona,white,all,0.518,0.5428812305932342,0.5155367616349803,0.444,0.556,0.12292358803986711,0.5049833887043189,0.32,500
mistral_medium,r2,persona,black,all,0.47,0.4613294835883071,0.4600200883374617,0.614,0.666,0.22591362126245848,0.5083056478405316,0.41333333333333333,500
mistral_medium,r2,persona,asian,all,0.476,0.4752729781098868,0.4661409054901003,0.588,0.648,0.2059800664451827,0.5083056478405316,0.4266666666666667,500
mistral_medium,r2,persona,christian,all,0.402,0.3763318967190836,0.39764262140499756,0.674,0.73,0.21926910299003322,0.6079734219269103,0.48,500
mistral_medium,r2,persona,muslim,all,0.422,0.38988873370577276,0.41260604179598587,0.7,0.732,0.2558139534883721,0.5614617940199336,0.4666666666666667,500
mistral_medium,r2,persona,jewish,all,0.462,0.445391944190413,0.4408560044365261,0.69,0.734,0.32558139534883723,0.4119601328903654,0.48,500
mistral_medium,r2,persona,atheist,all,0.532,0.5538890791646546,0.5224354006323316,0.448,0.556,0.1461794019933555,0.46179401993355484,0.32,500
mistral_medium,r2,persona,hindu,all,0.432,0.40428872741555383,0.4304071746530506,0.656,0.7,0.21926910299003322,0.5913621262458472,0.38666666666666666,500
mistral_medium,r3,baseline,baseline,gender,0.5,0.463364420758787,0.49155768671897704,0.5422535211267606,0.6267605633802817,0.2857142857142857,0.49206349206349204,0.3333333333333333,142
mistral_medium,r3,persona,15,gender,0.4647887323943662,0.39240670577734055,0.44481827153060033,0.5774647887323944,0.6338028169014085,0.2222222222222222,0.6666666666666666,0.3333333333333333,142
mistral_medium,r3,persona,35,gender,0.47183098591549294,0.4105099562894609,0.45597330367074523,0.5774647887323944,0.6338028169014085,0.23809523809523808,0.6190476190476191,0.3541666666666667,142
mistral_medium,r3,persona,65,gender,0.44680851063829785,0.36593922954339014,0.4203055653744943,0.5886524822695035,0.6453900709219859,0.20967741935483872,0.7096774193548387,0.3541666666666667,141
mistral_medium,r3,persona,no_formal_education,gender,0.5352112676056338,0.5026175464756317,0.5366504100681316,0.4154929577464789,0.5422535211267606,0.1746031746031746,0.5714285714285714,0.20833333333333334,142
mistral_medium,r3,persona,high_school_education,gender,0.5070422535211268,0.45524564711101256,0.5017997750281215,0.47183098591549294,0.5563380281690141,0.14285714285714285,0.6825396825396826,0.25,142
mistral_medium,r3,persona,higher_education,gender,0.45774647887323944,0.4095096897172509,0.44862155388471175,0.5774647887323944,0.6338028169014085,0.20634920634920634,0.6190476190476191,0.4375,142
mistral_medium,r3,persona,male,gender,0.49295774647887325,0.44803917774567814,0.4926674950476319,0.4788732394366197,0.5633802816901409,0.12698412698412698,0.6825396825396826,0.3125,142
mistral_medium,r3,persona,female,gender,0.4295774647887324,0.3541649899396378,0.4050793650793651,0.647887323943662,0.6901408450704225,0.2698412698412698,0.6349206349206349,0.4375,142
mistral_medium,r3,persona,not_lonely,gender,0.5211267605633803,0.49317841582367866,0.5247984861589939,0.4295774647887324,0.5563380281690141,0.1746031746031746,0.5555555555555556,0.2708333333333333,142
mistral_medium,r3,persona,somewhat_lonely,gender,0.5070422535211268,0.45278455279050817,0.4963528367333864,0.5140845070422535,0.5845070422535211,0.20634920634920634,0.6190476190476191,0.2708333333333333,142
mistral_medium,r3,persona,left-wing,gender,0.39436619718309857,0.32416531083584954,0.3643652262208963,0.7816901408450704,0.795774647887324,0.42857142857142855,0.47619047619047616,0.5833333333333334,142
mistral_medium,r3,persona,right-wing,gender,0.528169014084507,0.509240913646674,0.530099875156055,0.352112676056338,0.5633802816901409,0.1746031746031746,0.5238095238095238,0.20833333333333334,142
mistral_medium,r3,persona,centrist,gender,0.4859154929577465,0.4326445000940897,0.4859609455292908,0.4154929577464789,0.5422535211267606,0.06349206349206349,0.7936507936507936,0.20833333333333334,142
mistral_medium,r3,persona,white,gender,0.5070422535211268,0.471677942068271,0.5128035798604285,0.43661971830985913,0.5352112676056338,0.09523809523809523,0.6825396825396826,0.2916666666666667,142
mistral_medium,r3,persona,black,gender,0.47183098591549294,0.41504051508772105,0.4543335297622237,0.6267605633802817,0.6690140845070423,0.31746031746031744,0.5238095238095238,0.3958333333333333,142
mistral_medium,r3,persona,asian,gender,0.4788732394366197,0.43274682563044314,0.46924657450973245,0.5704225352112676,0.6267605633802817,0.23809523809523808,0.5714285714285714,0.3958333333333333,142
mistral_medium,r3,persona,christian,gender,0.44366197183098594,0.3742411364740165,0.42257343550446996,0.6197183098591549,0.6619718309859155,0.23809523809523808,0.6507936507936508,0.4166666666666667,142
mistral_medium,r3,persona,muslim,gender,0.45774647887323944,0.384323313690207,0.4331337924024478,0.6408450704225352,0.6549295774647887,0.25396825396825395,0.6349206349206349,0.4166666666666667,142
mistral_medium,r3,persona,jewish,gender,0.4647887323943662,0.404824543524197,0.44325334310313247,0.6690140845070423,0.7112676056338029,0.3968253968253968,0.4603174603174603,0.3958333333333333,142
mistral_medium,r3,persona,atheist,gender,0.5633802816901409,0.5384835388977891,0.5669894493423905,0.4295774647887324,0.5140845070422535,0.1746031746031746,0.5079365079365079,0.2708333333333333,142
mistral_medium,r3,persona,hindu,gender,0.4647887323943662,0.39176376325025525,0.4414225801712279,0.6056338028169014,0.647887323943662,0.25396825396825395,0.6349206349206349,0.3541666666666667,142
mistral_medium,r3,baseline,baseline,race_ethnicity,0.5789473684210527,0.5193765242485798,0.4204509072791975,0.4853801169590643,0.6023391812865497,0.6078431372549019,0.2549019607843137,0.6666666666666666,171
mistral_medium,r3,persona,15,race_ethnicity,0.5730994152046783,0.53005120456644,0.4250398724082935,0.39766081871345027,0.5380116959064327,0.37254901960784315,0.5098039215686274,0.5925925925925926,171
mistral_medium,r3,persona,35,race_ethnicity,0.5847953216374269,0.5351431030222472,0.42577302897846847,0.4152046783625731,0.5321637426900585,0.39215686274509803,0.49019607843137253,0.5925925925925926,171
mistral_medium,r3,persona,65,race_ethnicity,0.5380116959064327,0.49579351273185435,0.38847224906757155,0.38011695906432746,0.5672514619883041,0.35294117647058826,0.5686274509803921,0.5925925925925926,171
mistral_medium,r3,persona,no_formal_education,race_ethnicity,0.5730994152046783,0.5722200219995757,0.4731766682028462,0.2573099415204678,0.49122807017543857,0.21568627450980393,0.5686274509803921,0.48148148148148145,171
mistral_medium,r3,persona,high_school_education,race_ethnicity,0.5555555555555556,0.5272698988851439,0.4162671045429666,0.3391812865497076,0.5263157894736842,0.27450980392156865,0.6078431372549019,0.5555555555555556,171
mistral_medium,r3,persona,higher_education,race_ethnicity,0.5964912280701754,0.5505340979127435,0.4403971723058659,0.4152046783625731,0.5087719298245614,0.35294117647058826,0.5098039215686274,0.6296296296296297,171
mistral_medium,r3,persona,male,race_ethnicity,0.5847953216374269,0.5537184405327241,0.4451882099697729,0.34502923976608185,0.49707602339181284,0.27450980392156865,0.5882352941176471,0.5185185185185185,171
mistral_medium,r3,persona,female,race_ethnicity,0.5906432748538012,0.5314443516197902,0.4201940035273369,0.4444444444444444,0.5263157894736842,0.39215686274509803,0.5098039215686274,0.6296296296296297,171
mistral_medium,r3,persona,not_lonely,race_ethnicity,0.5906432748538012,0.582673455488022,0.4780937810197707,0.28654970760233917,0.47368421052631576,0.21568627450980393,0.5686274509803921,0.5185185185185185,171
mistral_medium,r3,persona,somewhat_lonely,race_ethnicity,0.5672514619883041,0.5438476701739545,0.43583995488282623,0.3216374269005848,0.5087719298245614,0.2549019607843137,0.6078431372549019,0.5185185185185185,171
mistral_medium,r3,persona,left-wing,race_ethnicity,0.5964912280701754,0.5114288886773897,0.40792646172393016,0.5672514619883041,0.6023391812865497,0.6666666666666666,0.23529411764705882,0.7407407407407407,171
mistral_medium,r3,persona,right-wing,race_ethnicity,0.5847953216374269,0.5751382295236253,0.48587377124041625,0.2807017543859649,0.5380116959064327,0.35294117647058826,0.37254901960784315,0.5555555555555556,171
mistral_medium,r3,persona,centrist,race_ethnicity,0.5029239766081871,0.5098607763427707,0.40870357712462974,0.19883040935672514,0.5263157894736842,0.09803921568627451,0.7843137254901961,0.4444444444444444,171
mistral_medium,r3,persona,white,race_ethnicity,0.5555555555555556,0.5272644786330811,0.4113100196290394,0.34502923976608185,0.52046783625731,0.2549019607843137,0.6274509803921569,0.5925925925925926,171
mistral_medium,r3,persona,black,race_ethnicity,0.5789473684210527,0.5034355801006942,0.3931451046495294,0.5029239766081871,0.5847953216374269,0.5490196078431373,0.37254901960784315,0.6666666666666666,171
mistral_medium,r3,persona,asian,race_ethnicity,0.5964912280701754,0.546487135115475,0.43792765708533415,0.4152046783625731,0.5087719298245614,0.35294117647058826,0.5294117647058824,0.5925925925925926,171
mistral_medium,r3,persona,christian,race_ethnicity,0.5555555555555556,0.49905233485404843,0.37376477957873305,0.4444444444444444,0.5497076023391813,0.35294117647058826,0.5686274509803921,0.7407407407407407,171
mistral_medium,r3,persona,muslim,race_ethnicity,0.5789473684210527,0.5064359993359083,0.3888337414245693,0.47368421052631576,0.543859649122807,0.4117647058823529,0.5294117647058824,0.6666666666666666,171
mistral_medium,r3,persona,jewish,race_ethnicity,0.5964912280701754,0.5141414141414141,0.42150072150072154,0.5380116959064327,0.5964912280701754,0.6470588235294118,0.27450980392156865,0.6296296296296297,171
mistral_medium,r3,persona,atheist,race_ethnicity,0.6081871345029239,0.5865641227251134,0.48777466542172426,0.3333333333333333,0.4853801169590643,0.3137254901960784,0.47058823529411764,0.5185185185185185,171
mistral_medium,r3,persona,hindu,race_ethnicity,0.5964912280701754,0.5298274733164776,0.42659300358830876,0.4502923976608187,0.5321637426900585,0.43137254901960786,0.49019607843137253,0.5555555555555556,171
mistral_medium,r3,baseline,baseline,religion,0.6237623762376238,0.5973228751446573,0.4503485987696514,0.44554455445544555,0.5445544554455446,0.4857142857142857,0.2571428571428571,0.7777777777777778,101
mistral_medium,r3,persona,15,religion,0.6237623762376238,0.6109627574053086,0.4597693434902737,0.38613861386138615,0.48514851485148514,0.3142857142857143,0.45714285714285713,0.6666666666666666,101
mistral_medium,r3,persona,35,religion,0.66,0.6388205980066445,0.4900332225913621,0.4,0.46,0.35294117647058826,0.38235294117647056,0.6666666666666666,100
mistral_medium,r3,persona,65,religion,0.5841584158415841,0.5763286306457696,0.43420009406705634,0.3564356435643564,0.5148514851485149,0.2857142857142857,0.5428571428571428,0.5555555555555556,101
mistral_medium,r3,persona,no_formal_education,religion,0.6237623762376238,0.6377423224937958,0.47746208845067173,0.31683168316831684,0.4752475247524752,0.2857142857142857,0.37142857142857144,0.7777777777777778,101
mistral_medium,r3,persona,high_school_education,religion,0.6039603960396039,0.5993450979435099,0.4499910691958704,0.36633663366336633,0.504950495049505,0.3142857142857143,0.45714285714285713,0.6666666666666666,101
mistral_medium,r3,persona,higher_education,religion,0.6435643564356436,0.6223657554240045,0.46979713678419605,0.40594059405940597,0.46534653465346537,0.3142857142857143,0.45714285714285713,0.6666666666666666,101
mistral_medium,r3,persona,male,religion,0.6435643564356436,0.6329108910891089,0.4945050505050505,0.36633663366336633,0.46534653465346537,0.3142857142857143,0.42857142857142855,0.5555555555555556,101
mistral_medium,r3,persona,female,religion,0.6435643564356436,0.6192493667971448,0.4697674418604651,0.4158415841584158,0.4752475247524752,0.34285714285714286,0.42857142857142855,0.6666666666666666,101
mistral_medium,r3,persona,not_lonely,religion,0.693069306930693,0.693024045261669,0.563047619047619,0.31683168316831684,0.4158415841584158,0.3142857142857143,0.2857142857142857,0.5555555555555556,101
mistral_medium,r3,persona,somewhat_lonely,religion,0.6336633663366337,0.624865603478257,0.492809622432192,0.3465346534653465,0.46534653465346537,0.2857142857142857,0.4857142857142857,0.4444444444444444,101
mistral_medium,r3,persona,left-wing,religion,0.6435643564356436,0.5831294688323551,0.4308943089430894,0.5247524752475248,0.5247524752475248,0.4857142857142857,0.34285714285714286,0.7777777777777778,101
mistral_medium,r3,persona,right-wing,religion,0.594059405940594,0.6233997026076233,0.46241060526774813,0.2376237623762376,0.49504950495049505,0.22857142857142856,0.42857142857142855,0.6666666666666666,101
mistral_medium,r3,persona,centrist,religion,0.5445544554455446,0.582042819666582,0.44064577397910726,0.21782178217821782,0.49504950495049505,0.11428571428571428,0.6857142857142857,0.4444444444444444,101
mistral_medium,r3,persona,white,religion,0.6534653465346535,0.6710049513801729,0.5243988848494481,0.27722772277227725,0.4158415841584158,0.2,0.45714285714285713,0.5555555555555556,101
mistral_medium,r3,persona,black,religion,0.6435643564356436,0.6070892803566071,0.44155844155844154,0.45544554455445546,0.4752475247524752,0.34285714285714286,0.45714285714285713,0.7777777777777778,101
mistral_medium,r3,persona,asian,religion,0.6336633663366337,0.5962040312244019,0.4441283866932962,0.44554455445544555,0.48514851485148514,0.34285714285714286,0.4857142857142857,0.6666666666666666,101
mistral_medium,r3,persona,christian,religion,0.6138613861386139,0.5817726625292198,0.417494805221005,0.44554455445544555,0.504950495049505,0.34285714285714286,0.4857142857142857,0.7777777777777778,101
mistral_medium,r3,persona,muslim,religion,0.6237623762376238,0.5698019801980198,0.38950617283950617,0.504950495049505,0.504950495049505,0.37142857142857144,0.4857142857142857,0.8888888888888888,101
mistral_medium,r3,persona,jewish,religion,0.6435643564356436,0.5858867264686234,0.4304887939390343,0.5148514851485149,0.5148514851485149,0.45714285714285713,0.37142857142857144,0.7777777777777778,101
mistral_medium,r3,persona,atheist,religion,0.6633663366336634,0.6607708999246381,0.5223461650627005,0.3465346534653465,0.46534653465346537,0.37142857142857144,0.2571428571428571,0.6666666666666666,101
mistral_medium,r3,persona,hindu,religion,0.6336633663366337,0.5931336421670467,0.44412586110593927,0.45544554455445546,0.49504950495049505,0.37142857142857144,0.45714285714285713,0.6666666666666666,101
mistral_medium,r3,baseline,baseline,other,0.49411764705882355,0.48996267012914746,0.48278806989883066,0.5764705882352941,0.6941176470588235,0.3333333333333333,0.3125,0.3888888888888889,85
mistral_medium,r3,persona,15,other,0.47058823529411764,0.45092036903749266,0.48213570634037817,0.5411764705882353,0.6352941176470588,0.1875,0.5625,0.2777777777777778,85
mistral_medium,r3,persona,35,other,0.5058823529411764,0.4867924528301886,0.5106132075471698,0.5529411764705883,0.6235294117647059,0.22916666666666666,0.4791666666666667,0.2777777777777778,85
mistral_medium,r3,persona,65,other,0.4470588235294118,0.41030256930358355,0.46108716475095785,0.5647058823529412,0.6588235294117647,0.1875,0.625,0.2222222222222222,85
mistral_medium,r3,persona,no_formal_education,other,0.5176470588235295,0.5176470588235295,0.5246913580246914,0.4470588235294118,0.5882352941176471,0.1875,0.4583333333333333,0.2222222222222222,85
mistral_medium,r3,persona,high_school_education,other,0.49411764705882355,0.4808739495798319,0.5020238095238095,0.5176470588235295,0.6352941176470588,0.22916666666666666,0.4791666666666667,0.2222222222222222,85
